Car_ID,Brand,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Condition,Price,Model,Vehicle_Age,Mileage_Per_Year,Price_Tier,Mileage_Bracket
1549,Audi,2012,5.0,Electric,Manual,249434,Used,71982.59,Q7,14,17816.71,Premium,200k+
1550,Mercedes,2021,5.4,Diesel,Automatic,180926,Like New,56635.93,GLC,5,36185.2,Mid-Range,150k-200k
1551,Toyota,2020,2.5,Electric,Automatic,67664,Like New,54949.03,Prius,6,11277.33,Mid-Range,50k-100k
1552,Tesla,2022,5.3,Electric,Manual,86153,New,32744.33,Model Y,4,21538.25,Budget,50k-100k
1553,Audi,2018,5.3,Hybrid,Automatic,93616,Used,61508.19,A4,8,11702.0,Mid-Range,50k-100k
1554,Ford,2002,4.8,Hybrid,Manual,297429,Like New,7611.82,Fiesta,24,12392.88,Budget,200k+
1555,Ford,2009,1.7,Hybrid,Manual,256349,Like New,11146.53,Fiesta,17,15079.35,Budget,200k+
1556,Toyota,2001,4.5,Electric,Automatic,46996,Like New,74717.66,Corolla,25,1879.84,Premium,<50k
1557,BMW,2012,5.7,Diesel,Manual,128344,Like New,35579.68,5 Series,14,9167.43,Budget,100k-150k
1558,Tesla,2018,4.4,Petrol,Automatic,229685,New,37961.87,Model X,8,28710.62,Mid-Range,200k+
1559,Honda,2016,2.7,Electric,Manual,128019,New,24796.59,CR-V,10,12801.9,Budget,100k-150k
1560,Ford,2020,3.5,Hybrid,Automatic,135024,Like New,47333.97,Fiesta,6,22504.0,Mid-Range,100k-150k
1561,Mercedes,2013,4.2,Petrol,Manual,183273,Like New,9939.38,E-Class,13,14097.92,Budget,150k-200k
1562,Mercedes,2011,3.6,Diesel,Automatic,120454,Like New,33534.51,GLC,15,8030.27,Budget,100k-150k
1563,Ford,2020,1.6,Petrol,Manual,124444,Like New,55076.77,Fiesta,6,20740.67,Mid-Range,100k-150k
1564,BMW,2011,2.6,Hybrid,Manual,153868,Like New,49235.03,3 Series,15,10257.87,Mid-Range,150k-200k
1565,BMW,2010,5.0,Electric,Automatic,162818,Used,99968.62,3 Series,16,10176.12,Premium,150k-200k
1566,Audi,2006,5.3,Electric,Manual,15,Used,41932.64,Q5,20,0.75,Mid-Range,<50k
1567,Mercedes,2003,1.7,Hybrid,Automatic,157029,Used,41764.91,C-Class,23,6827.35,Mid-Range,150k-200k
1568,Audi,2018,5.8,Electric,Automatic,81541,Used,52840.27,A4,8,10192.62,Mid-Range,50k-100k
1569,Mercedes,2000,2.6,Hybrid,Manual,21292,Like New,23078.8,GLA,26,818.92,Budget,<50k
1570,Tesla,2023,4.3,Electric,Manual,162948,Used,88248.92,Model S,3,54316.0,Premium,150k-200k
1571,Tesla,2002,4.8,Electric,Manual,191799,Used,59365.44,Model X,24,7991.62,Mid-Range,150k-200k
1572,Honda,2012,5.1,Electric,Manual,47046,New,23250.23,Accord,14,3360.43,Budget,<50k
1573,Tesla,2014,5.7,Diesel,Automatic,14817,Used,80376.95,Model X,12,1234.75,Premium,<50k
1574,Honda,2001,2.6,Diesel,Manual,9759,Used,8261.56,Civic,25,390.36,Budget,<50k
1575,Tesla,2010,5.3,Hybrid,Manual,179504,Like New,98343.6,Model 3,16,11219.0,Premium,150k-200k
1576,Toyota,2003,1.7,Diesel,Manual,268556,Used,87189.19,Camry,23,11676.35,Premium,200k+
1577,Tesla,2018,4.5,Hybrid,Automatic,282648,Used,60065.75,Model X,8,35331.0,Mid-Range,200k+
1578,Audi,2016,4.7,Petrol,Manual,270651,Like New,15573.09,A4,10,27065.1,Budget,200k+
1579,Ford,2002,4.4,Petrol,Automatic,21050,Used,25450.91,Explorer,24,877.08,Budget,<50k
1580,Audi,2017,2.3,Diesel,Manual,100153,Like New,31546.34,Q7,9,11128.11,Budget,100k-150k
1581,Ford,2007,5.4,Petrol,Automatic,275731,Used,27898.02,Fiesta,19,14512.16,Budget,200k+
1582,BMW,2021,1.8,Petrol,Manual,231329,New,52264.4,5 Series,5,46265.8,Mid-Range,200k+
1583,Audi,2023,1.3,Electric,Manual,57732,New,94733.24,Q5,3,19244.0,Premium,50k-100k
1584,BMW,2018,4.6,Electric,Automatic,51921,Used,47196.4,X5,8,6490.12,Mid-Range,50k-100k
1585,Honda,2004,3.4,Hybrid,Manual,117734,New,67848.63,Fit,22,5351.55,Mid-Range,100k-150k
1586,Honda,2006,5.2,Petrol,Manual,137912,Like New,70415.4,Fit,20,6895.6,Premium,100k-150k
1587,Toyota,2020,2.9,Hybrid,Manual,31440,Used,87800.17,Corolla,6,5240.0,Premium,<50k
1588,Tesla,2007,1.8,Hybrid,Automatic,35183,Like New,8213.02,Model Y,19,1851.74,Budget,<50k
1589,Audi,2004,5.2,Petrol,Manual,133461,New,43411.36,A4,22,6066.41,Mid-Range,100k-150k
1590,BMW,2016,3.7,Diesel,Automatic,114515,Like New,79549.84,3 Series,10,11451.5,Premium,100k-150k
1591,Ford,2004,1.9,Petrol,Automatic,220533,New,82412.37,Mustang,22,10024.23,Premium,200k+
1592,Honda,2003,4.6,Electric,Automatic,115503,New,93096.6,CR-V,23,5021.87,Premium,100k-150k
1593,Tesla,2021,3.6,Petrol,Manual,39023,New,71765.46,Model 3,5,7804.6,Premium,<50k
1594,Honda,2018,4.0,Diesel,Automatic,181101,Like New,28289.62,CR-V,8,22637.62,Budget,150k-200k
1595,Ford,2020,3.3,Hybrid,Automatic,218031,New,53038.25,Explorer,6,36338.5,Mid-Range,200k+
1596,Tesla,2001,5.1,Hybrid,Manual,76054,Used,8072.8,Model 3,25,3042.16,Budget,50k-100k
1597,Tesla,2010,5.1,Electric,Automatic,61742,New,66458.19,Model 3,16,3858.88,Mid-Range,50k-100k
1598,BMW,2021,4.5,Electric,Automatic,45215,Used,57658.05,X3,5,9043.0,Mid-Range,<50k
1599,BMW,2012,1.5,Electric,Manual,159245,Used,68349.45,3 Series,14,11374.64,Mid-Range,150k-200k
1600,Audi,2014,5.2,Hybrid,Manual,241443,Used,93363.35,A3,12,20120.25,Premium,200k+
1601,Audi,2011,4.4,Electric,Automatic,103591,Used,70291.28,Q5,15,6906.07,Premium,100k-150k
1602,Mercedes,2021,4.5,Petrol,Manual,249045,Like New,35442.74,GLC,5,49809.0,Budget,200k+
1603,Mercedes,2020,2.8,Hybrid,Manual,46229,Used,23879.98,C-Class,6,7704.83,Budget,<50k
1604,Toyota,2021,5.4,Diesel,Manual,62583,New,86190.44,Camry,5,12516.6,Premium,50k-100k
1605,Honda,2010,4.6,Hybrid,Automatic,255931,Used,23461.55,Fit,16,15995.69,Budget,200k+
1606,Audi,2006,1.6,Petrol,Automatic,159996,New,20352.91,A3,20,7999.8,Budget,150k-200k
1607,BMW,2004,3.0,Petrol,Manual,126011,Like New,24628.15,3 Series,22,5727.77,Budget,100k-150k
1608,Ford,2016,5.4,Electric,Automatic,292248,Used,53339.88,Explorer,10,29224.8,Mid-Range,200k+
1609,BMW,2023,1.2,Hybrid,Manual,240660,New,16797.81,5 Series,3,80220.0,Budget,200k+
1610,Honda,2019,5.8,Hybrid,Manual,299738,Like New,94121.24,CR-V,7,42819.71,Premium,200k+
1611,Mercedes,2008,4.4,Hybrid,Manual,265808,Like New,96794.1,C-Class,18,14767.11,Premium,200k+
1612,BMW,2013,4.2,Diesel,Manual,272672,New,97511.18,X3,13,20974.77,Premium,200k+
1613,Toyota,2011,2.4,Electric,Manual,159262,Used,8716.86,Corolla,15,10617.47,Budget,150k-200k
1614,Honda,2005,2.2,Petrol,Automatic,197105,Like New,94888.77,Civic,21,9385.95,Premium,150k-200k
1615,Mercedes,2016,5.7,Petrol,Automatic,204249,New,99754.42,E-Class,10,20424.9,Premium,200k+
1616,Ford,2018,2.5,Electric,Automatic,128404,Used,94530.77,Explorer,8,16050.5,Premium,100k-150k
1617,Mercedes,2018,4.9,Petrol,Automatic,201664,Like New,68739.2,GLA,8,25208.0,Mid-Range,200k+
1618,Tesla,2015,3.0,Petrol,Manual,295043,New,71616.86,Model Y,11,26822.09,Premium,200k+
1619,Toyota,2011,1.7,Electric,Manual,17241,Like New,16614.03,Corolla,15,1149.4,Budget,<50k
1620,Honda,2011,1.1,Petrol,Automatic,63472,Like New,88058.22,CR-V,15,4231.47,Premium,50k-100k
1621,Ford,2019,3.7,Hybrid,Automatic,205320,New,10665.76,Mustang,7,29331.43,Budget,200k+
1622,Toyota,2005,5.9,Diesel,Manual,31346,Like New,35184.4,RAV4,21,1492.67,Budget,<50k
1623,Mercedes,2022,2.8,Electric,Manual,81196,New,99159.41,E-Class,4,20299.0,Premium,50k-100k
1624,Toyota,2003,2.8,Diesel,Manual,208196,Used,45121.15,Corolla,23,9052.0,Mid-Range,200k+
1625,Honda,2005,2.7,Petrol,Automatic,149014,New,17459.84,Fit,21,7095.9,Budget,100k-150k
1626,Audi,2010,3.6,Petrol,Manual,298517,Used,97082.99,A3,16,18657.31,Premium,200k+
1627,Toyota,2000,3.2,Hybrid,Manual,120623,Like New,98493.27,RAV4,26,4639.35,Premium,100k-150k
1628,Tesla,2023,5.4,Electric,Automatic,2016,New,22769.06,Model S,3,672.0,Budget,<50k
1629,Toyota,2022,3.5,Petrol,Automatic,7274,New,87156.36,Camry,4,1818.5,Premium,<50k
1630,Mercedes,2014,3.5,Electric,Automatic,15748,New,42090.22,GLC,12,1312.33,Mid-Range,<50k
1631,Mercedes,2010,1.7,Electric,Manual,11826,New,41230.0,C-Class,16,739.12,Mid-Range,<50k
1632,Ford,2018,5.9,Electric,Manual,129288,Used,29956.28,Mustang,8,16161.0,Budget,100k-150k
1633,Mercedes,2017,2.2,Electric,Automatic,201081,Used,9247.48,E-Class,9,22342.33,Budget,200k+
1634,BMW,2016,1.4,Electric,Manual,251054,Like New,30460.85,5 Series,10,25105.4,Budget,200k+
1635,Honda,2018,4.3,Diesel,Manual,172507,Like New,10108.81,Fit,8,21563.38,Budget,150k-200k
1636,Honda,2020,4.0,Hybrid,Manual,206089,Like New,92815.34,Fit,6,34348.17,Premium,200k+
1637,Audi,2013,3.1,Electric,Automatic,223023,Like New,67863.46,Q7,13,17155.62,Mid-Range,200k+
1638,Audi,2017,3.1,Diesel,Automatic,192949,New,89229.15,Q7,9,21438.78,Premium,150k-200k
1639,Honda,2018,4.9,Petrol,Manual,69072,Used,73142.61,Accord,8,8634.0,Premium,50k-100k
1640,Tesla,2014,2.0,Electric,Manual,67309,Used,17472.25,Model S,12,5609.08,Budget,50k-100k
1641,Audi,2014,5.1,Petrol,Manual,160966,Used,94355.25,Q7,12,13413.83,Premium,150k-200k
1642,Ford,2003,4.2,Electric,Manual,185639,Used,90489.84,Fiesta,23,8071.26,Premium,150k-200k
1643,Mercedes,2006,3.1,Diesel,Automatic,35326,Like New,38067.23,GLA,20,1766.3,Mid-Range,<50k
1644,Honda,2012,3.3,Diesel,Automatic,186131,New,15595.67,CR-V,14,13295.07,Budget,150k-200k
1645,Audi,2002,2.3,Diesel,Manual,267223,Used,71894.7,Q5,24,11134.29,Premium,200k+
1646,Honda,2015,4.8,Hybrid,Manual,87340,New,74194.32,CR-V,11,7940.0,Premium,50k-100k
1647,BMW,2008,3.6,Petrol,Automatic,167364,New,90198.76,3 Series,18,9298.0,Premium,150k-200k
1648,Toyota,2007,2.6,Hybrid,Manual,118192,New,10002.3,RAV4,19,6220.63,Budget,100k-150k
1649,Mercedes,2019,4.0,Electric,Automatic,251749,New,18461.86,GLC,7,35964.14,Budget,200k+
1650,Honda,2012,6.0,Petrol,Manual,51818,Used,61833.64,Civic,14,3701.29,Mid-Range,50k-100k
1651,Toyota,2016,3.2,Diesel,Automatic,13429,Used,63817.5,RAV4,10,1342.9,Mid-Range,<50k
1652,Audi,2016,5.6,Petrol,Manual,57748,Used,8192.92,Q5,10,5774.8,Budget,50k-100k
1653,Toyota,2016,2.7,Diesel,Manual,48807,Like New,42708.54,RAV4,10,4880.7,Mid-Range,<50k
1654,Mercedes,2000,1.3,Hybrid,Automatic,269284,Used,60495.36,GLA,26,10357.08,Mid-Range,200k+
1655,Honda,2007,2.0,Hybrid,Automatic,238161,Like New,75101.58,Fit,19,12534.79,Premium,200k+
1656,BMW,2018,3.1,Diesel,Manual,290669,Like New,35034.32,X5,8,36333.62,Budget,200k+
1657,Tesla,2005,2.1,Diesel,Manual,282635,Like New,50970.83,Model X,21,13458.81,Mid-Range,200k+
1658,Audi,2002,1.0,Electric,Automatic,199888,Used,82335.21,A4,24,8328.67,Premium,150k-200k
1659,Honda,2004,5.6,Hybrid,Automatic,166052,Used,95620.03,Civic,22,7547.82,Premium,150k-200k
1660,Mercedes,2012,5.2,Hybrid,Manual,226597,Used,26879.89,C-Class,14,16185.5,Budget,200k+
1661,Audi,2014,4.7,Electric,Manual,8078,Like New,29039.01,A4,12,673.17,Budget,<50k
1662,Ford,2013,1.8,Hybrid,Automatic,91654,Like New,94282.73,Mustang,13,7050.31,Premium,50k-100k
1663,Toyota,2022,1.6,Diesel,Automatic,129101,New,42611.56,RAV4,4,32275.25,Mid-Range,100k-150k
1664,Tesla,2015,1.3,Petrol,Automatic,16997,Like New,73243.09,Model 3,11,1545.18,Premium,<50k
1665,Mercedes,2017,4.6,Petrol,Automatic,131940,Like New,63165.2,C-Class,9,14660.0,Mid-Range,100k-150k
1666,Ford,2021,5.6,Hybrid,Automatic,212650,Used,32130.83,Fiesta,5,42530.0,Budget,200k+
1667,Honda,2021,3.2,Electric,Manual,283390,New,67088.41,CR-V,5,56678.0,Mid-Range,200k+
1668,BMW,2010,1.6,Diesel,Manual,151633,New,67278.76,X5,16,9477.06,Mid-Range,150k-200k
1669,Audi,2002,3.6,Petrol,Automatic,34512,New,61282.1,A4,24,1438.0,Mid-Range,<50k
1670,Toyota,2021,2.7,Diesel,Manual,225226,Used,14467.78,Prius,5,45045.2,Budget,200k+
1671,Audi,2009,2.9,Hybrid,Manual,208467,New,99541.32,A3,17,12262.76,Premium,200k+
1672,Tesla,2009,4.1,Hybrid,Automatic,72144,New,43039.56,Model X,17,4243.76,Mid-Range,50k-100k
1673,Honda,2020,4.6,Petrol,Manual,173557,Used,65633.84,CR-V,6,28926.17,Mid-Range,150k-200k
1674,Audi,2015,1.6,Hybrid,Manual,117363,New,89147.36,A4,11,10669.36,Premium,100k-150k
1675,Toyota,2011,1.2,Electric,Manual,201484,Like New,45212.41,Prius,15,13432.27,Mid-Range,200k+
1676,Honda,2001,6.0,Hybrid,Automatic,181675,Like New,78522.88,CR-V,25,7267.0,Premium,150k-200k
1677,Audi,2008,2.2,Hybrid,Automatic,152110,Like New,97323.32,A3,18,8450.56,Premium,150k-200k
1678,BMW,2023,1.3,Hybrid,Manual,93542,Like New,39098.8,5 Series,3,31180.67,Mid-Range,50k-100k
1679,Mercedes,2002,1.9,Diesel,Manual,276469,Like New,43500.61,C-Class,24,11519.54,Mid-Range,200k+
1680,Honda,2023,1.2,Diesel,Manual,166964,Like New,91029.73,Accord,3,55654.67,Premium,150k-200k
1681,Mercedes,2014,3.0,Petrol,Manual,149068,Like New,20166.07,GLA,12,12422.33,Budget,100k-150k
1682,Honda,2002,5.0,Petrol,Manual,205355,Like New,7716.51,Civic,24,8556.46,Budget,200k+
1683,BMW,2018,2.7,Petrol,Manual,116737,Like New,91344.46,3 Series,8,14592.12,Premium,100k-150k
1684,Mercedes,2017,3.2,Hybrid,Automatic,262968,Used,83051.2,GLC,9,29218.67,Premium,200k+
1685,Ford,2007,4.4,Diesel,Manual,240417,Used,97395.39,Explorer,19,12653.53,Premium,200k+
1686,Toyota,2016,3.5,Electric,Manual,117718,Like New,10532.59,RAV4,10,11771.8,Budget,100k-150k
1687,Ford,2007,5.3,Hybrid,Automatic,273661,Used,19836.85,Mustang,19,14403.21,Budget,200k+
1688,Audi,2006,5.3,Hybrid,Manual,152755,Used,15004.69,A4,20,7637.75,Budget,150k-200k
1689,BMW,2006,1.0,Hybrid,Manual,207791,Like New,69924.53,X3,20,10389.55,Premium,200k+
1690,Ford,2002,4.9,Electric,Manual,249120,Like New,62570.96,Mustang,24,10380.0,Mid-Range,200k+
1691,Honda,2000,3.3,Petrol,Manual,254322,Used,39136.84,Civic,26,9781.62,Mid-Range,200k+
1692,Audi,2003,5.9,Electric,Automatic,209485,Like New,10455.23,A3,23,9108.04,Budget,200k+
1693,Audi,2004,3.4,Petrol,Manual,272126,Like New,65767.89,A3,22,12369.36,Mid-Range,200k+
1694,Ford,2000,5.9,Electric,Automatic,145711,Like New,59161.45,Fiesta,26,5604.27,Mid-Range,100k-150k
1695,Ford,2014,4.8,Diesel,Manual,70210,Like New,15725.81,Focus,12,5850.83,Budget,50k-100k
1696,BMW,2004,2.2,Hybrid,Manual,69852,Used,91346.42,X5,22,3175.09,Premium,50k-100k
1697,Toyota,2012,3.7,Hybrid,Automatic,255139,New,23900.22,Corolla,14,18224.21,Budget,200k+
1698,Ford,2007,6.0,Hybrid,Manual,9695,Used,75633.37,Mustang,19,510.26,Premium,<50k
1699,Tesla,2007,5.3,Petrol,Automatic,48582,New,89082.21,Model X,19,2556.95,Premium,<50k
1700,Ford,2004,1.5,Electric,Automatic,293238,New,60050.12,Mustang,22,13329.0,Mid-Range,200k+
1701,Mercedes,2008,4.5,Diesel,Automatic,191707,New,28450.65,E-Class,18,10650.39,Budget,150k-200k
1702,Honda,2000,2.7,Electric,Manual,284331,Used,34378.61,Civic,26,10935.81,Budget,200k+
1703,Tesla,2003,1.0,Hybrid,Manual,128721,Used,89146.02,Model S,23,5596.57,Premium,100k-150k
1704,Tesla,2002,3.0,Diesel,Manual,106683,Used,33334.43,Model X,24,4445.12,Budget,100k-150k
1705,Mercedes,2001,2.2,Diesel,Manual,263358,Used,75888.1,GLA,25,10534.32,Premium,200k+
1706,Mercedes,2007,5.1,Hybrid,Automatic,286084,Used,99065.7,GLC,19,15057.05,Premium,200k+
1707,Audi,2022,2.7,Electric,Manual,44406,New,99982.59,A3,4,11101.5,Premium,<50k
1708,Toyota,2008,5.1,Hybrid,Manual,147049,Used,55680.58,Corolla,18,8169.39,Mid-Range,100k-150k
1709,Honda,2001,1.0,Electric,Automatic,235994,New,83522.8,Fit,25,9439.76,Premium,200k+
1710,BMW,2013,2.5,Diesel,Automatic,187313,Used,99073.74,5 Series,13,14408.69,Premium,150k-200k
1711,Tesla,2013,2.2,Diesel,Manual,204573,Used,40593.92,Model 3,13,15736.38,Mid-Range,200k+
1712,BMW,2003,2.2,Hybrid,Automatic,206205,Like New,28978.91,X5,23,8965.43,Budget,200k+
1713,Ford,2005,1.3,Diesel,Automatic,60481,New,15852.17,Explorer,21,2880.05,Budget,50k-100k
1714,Ford,2010,1.9,Petrol,Automatic,238084,Used,18385.47,Mustang,16,14880.25,Budget,200k+
1715,BMW,2002,3.8,Diesel,Automatic,289884,Used,86087.85,X3,24,12078.5,Premium,200k+
1716,Ford,2007,2.5,Petrol,Automatic,274025,Used,60928.69,Explorer,19,14422.37,Mid-Range,200k+
1717,Toyota,2002,3.1,Diesel,Manual,299140,Like New,88002.37,Camry,24,12464.17,Premium,200k+
1718,Mercedes,2013,2.9,Hybrid,Manual,163249,New,79998.23,E-Class,13,12557.62,Premium,150k-200k
1719,Ford,2012,5.4,Hybrid,Manual,122196,Used,69005.74,Focus,14,8728.29,Mid-Range,100k-150k
1720,Audi,2012,5.5,Petrol,Manual,37177,Used,62884.66,A4,14,2655.5,Mid-Range,<50k
1721,Ford,2001,3.5,Hybrid,Manual,66126,Used,9592.2,Mustang,25,2645.04,Budget,50k-100k
1722,Honda,2012,2.7,Diesel,Manual,26119,Like New,87866.14,Fit,14,1865.64,Premium,<50k
1723,Toyota,2018,1.5,Diesel,Manual,117744,Used,44695.0,Corolla,8,14718.0,Mid-Range,100k-150k
1724,Honda,2005,5.8,Hybrid,Automatic,116894,New,58179.75,CR-V,21,5566.38,Mid-Range,100k-150k
1725,Honda,2015,1.3,Diesel,Manual,158987,New,7085.58,Accord,11,14453.36,Budget,150k-200k
1726,Audi,2001,2.5,Electric,Manual,44989,New,93926.98,A4,25,1799.56,Premium,<50k
1727,Toyota,2007,2.5,Electric,Manual,284250,New,90760.34,RAV4,19,14960.53,Premium,200k+
1728,Toyota,2016,2.6,Diesel,Automatic,279275,Used,56611.41,Prius,10,27927.5,Mid-Range,200k+
1729,Toyota,2022,1.8,Hybrid,Manual,6553,Like New,59844.61,Corolla,4,1638.25,Mid-Range,<50k
1730,Toyota,2001,4.9,Petrol,Manual,17881,Like New,71976.64,Prius,25,715.24,Premium,<50k
1731,Toyota,2009,1.6,Hybrid,Automatic,1379,Like New,30146.02,Prius,17,81.12,Budget,<50k
1732,Audi,2015,4.2,Petrol,Manual,69306,Used,26081.98,A4,11,6300.55,Budget,50k-100k
1733,Ford,2005,1.6,Hybrid,Manual,243825,Like New,69032.18,Focus,21,11610.71,Premium,200k+
1734,Honda,2001,1.4,Diesel,Automatic,104512,New,14920.13,Civic,25,4180.48,Budget,100k-150k
1735,Toyota,2001,5.5,Electric,Manual,278494,Used,48135.89,RAV4,25,11139.76,Mid-Range,200k+
1736,Tesla,2012,2.0,Hybrid,Automatic,99599,Like New,51812.24,Model S,14,7114.21,Mid-Range,50k-100k
1737,Ford,2023,5.1,Petrol,Manual,81397,New,41227.01,Fiesta,3,27132.33,Mid-Range,50k-100k
1738,Ford,2014,3.7,Electric,Manual,17769,New,22600.48,Explorer,12,1480.75,Budget,<50k
1739,Honda,2001,1.4,Petrol,Manual,178321,Used,38755.05,Accord,25,7132.84,Mid-Range,150k-200k
1740,Audi,2006,5.8,Diesel,Automatic,101584,Used,37067.94,Q5,20,5079.2,Mid-Range,100k-150k
1741,BMW,2002,2.2,Electric,Automatic,133858,Like New,52430.24,5 Series,24,5577.42,Mid-Range,100k-150k
1742,BMW,2007,5.3,Petrol,Automatic,231609,Like New,69094.68,3 Series,19,12189.95,Premium,200k+
1743,Ford,2022,1.8,Hybrid,Manual,126525,Like New,96982.34,Fiesta,4,31631.25,Premium,100k-150k
1744,Mercedes,2013,5.3,Diesel,Manual,36303,Used,18695.51,E-Class,13,2792.54,Budget,<50k
1745,Mercedes,2023,1.1,Diesel,Automatic,19589,Like New,87936.63,C-Class,3,6529.67,Premium,<50k
1746,Honda,2022,3.6,Diesel,Automatic,265026,Like New,31996.91,Accord,4,66256.5,Budget,200k+
1747,BMW,2021,4.8,Hybrid,Manual,180394,New,61180.41,X5,5,36078.8,Mid-Range,150k-200k
1748,Ford,2006,5.7,Hybrid,Manual,129236,New,56940.01,Mustang,20,6461.8,Mid-Range,100k-150k
1749,Audi,2020,5.5,Electric,Manual,271889,New,57910.1,A3,6,45314.83,Mid-Range,200k+
1750,BMW,2006,5.1,Hybrid,Manual,15861,Like New,73719.07,3 Series,20,793.05,Premium,<50k
1751,Ford,2000,5.4,Electric,Automatic,91707,Used,41260.39,Mustang,26,3527.19,Mid-Range,50k-100k
1752,Ford,2016,2.0,Diesel,Manual,255043,New,35314.5,Mustang,10,25504.3,Budget,200k+
1753,Toyota,2008,2.4,Electric,Manual,133909,Used,86019.28,Camry,18,7439.39,Premium,100k-150k
1754,Audi,2020,2.4,Petrol,Manual,54380,Like New,25909.03,A4,6,9063.33,Budget,50k-100k
1755,Toyota,2012,2.9,Diesel,Manual,105025,Like New,22123.37,Corolla,14,7501.79,Budget,100k-150k
1756,Honda,2020,3.0,Diesel,Manual,180903,New,6482.71,Civic,6,30150.5,Budget,150k-200k
1757,Toyota,2018,3.7,Electric,Manual,220421,Used,25004.89,Corolla,8,27552.62,Budget,200k+
1758,Tesla,2020,1.8,Diesel,Manual,244497,New,54260.49,Model 3,6,40749.5,Mid-Range,200k+
1759,Toyota,2018,4.5,Hybrid,Automatic,160592,Like New,56158.34,Camry,8,20074.0,Mid-Range,150k-200k
1760,Tesla,2021,1.8,Petrol,Automatic,44397,Used,29169.95,Model S,5,8879.4,Budget,<50k
1761,BMW,2016,2.6,Electric,Automatic,277132,New,11866.05,5 Series,10,27713.2,Budget,200k+
1762,Mercedes,2022,3.5,Electric,Manual,158795,Like New,75740.88,GLC,4,39698.75,Premium,150k-200k
1763,Ford,2022,5.0,Diesel,Automatic,33800,New,77007.66,Fiesta,4,8450.0,Premium,<50k
1764,Tesla,2009,4.7,Hybrid,Manual,158502,Used,99794.46,Model 3,17,9323.65,Premium,150k-200k
1765,Audi,2009,4.2,Diesel,Manual,199548,Used,90502.81,Q7,17,11738.12,Premium,150k-200k
1766,Toyota,2003,1.8,Diesel,Manual,257653,Used,92975.9,Camry,23,11202.3,Premium,200k+
1767,Tesla,2007,3.7,Electric,Manual,52284,Used,80829.36,Model 3,19,2751.79,Premium,50k-100k
1768,Audi,2021,1.4,Diesel,Automatic,56232,Used,63472.77,A4,5,11246.4,Mid-Range,50k-100k
1769,Mercedes,2019,2.9,Petrol,Manual,44420,New,17211.87,E-Class,7,6345.71,Budget,<50k
1770,Mercedes,2019,3.1,Diesel,Manual,299854,New,64119.76,GLA,7,42836.29,Mid-Range,200k+
1771,Toyota,2017,1.2,Diesel,Automatic,92035,New,10315.81,Camry,9,10226.11,Budget,50k-100k
1772,Honda,2013,2.4,Electric,Automatic,293427,New,89103.42,CR-V,13,22571.31,Premium,200k+
1773,Toyota,2017,5.8,Diesel,Automatic,197241,Like New,50773.03,Corolla,9,21915.67,Mid-Range,150k-200k
1774,BMW,2013,5.8,Hybrid,Manual,193529,Like New,71259.92,3 Series,13,14886.85,Premium,150k-200k
1775,Tesla,2019,2.8,Electric,Automatic,249863,New,9963.15,Model X,7,35694.71,Budget,200k+
1776,Ford,2020,1.2,Diesel,Manual,25968,Like New,55753.6,Explorer,6,4328.0,Mid-Range,<50k
1777,Honda,2023,1.9,Petrol,Manual,62508,Like New,33620.02,Fit,3,20836.0,Budget,50k-100k
1778,Toyota,2014,3.0,Petrol,Automatic,235863,Used,32071.99,Camry,12,19655.25,Budget,200k+
1779,Audi,2021,5.7,Electric,Automatic,194292,New,42017.31,Q7,5,38858.4,Mid-Range,150k-200k
1780,Honda,2003,1.7,Electric,Automatic,85366,Like New,5060.75,Accord,23,3711.57,Budget,50k-100k
1781,Tesla,2012,4.8,Diesel,Manual,5738,Like New,49332.78,Model 3,14,409.86,Mid-Range,<50k
1782,Honda,2022,1.5,Hybrid,Manual,3098,New,51223.83,Civic,4,774.5,Mid-Range,<50k
1783,Tesla,2007,5.9,Diesel,Manual,95424,Used,86997.44,Model X,19,5022.32,Premium,50k-100k
1784,Toyota,2017,2.9,Petrol,Manual,204705,New,47609.93,Prius,9,22745.0,Mid-Range,200k+
1785,Tesla,2011,4.9,Hybrid,Manual,78672,Used,39537.85,Model X,15,5244.8,Mid-Range,50k-100k
1786,Honda,2022,2.7,Hybrid,Manual,139325,Like New,99500.97,Civic,4,34831.25,Premium,100k-150k
1787,Audi,2013,4.1,Hybrid,Automatic,125349,Used,59265.27,Q7,13,9642.23,Mid-Range,100k-150k
1788,Mercedes,2001,2.0,Diesel,Manual,50969,Used,49898.25,GLA,25,2038.76,Mid-Range,50k-100k
1789,Honda,2017,1.7,Petrol,Automatic,90744,New,52113.9,Fit,9,10082.67,Mid-Range,50k-100k
1790,Tesla,2023,5.7,Electric,Automatic,201495,Like New,81872.22,Model 3,3,67165.0,Premium,200k+
1791,Mercedes,2001,5.6,Diesel,Automatic,117286,New,37364.26,C-Class,25,4691.44,Mid-Range,100k-150k
1792,Tesla,2010,5.4,Electric,Automatic,75028,New,41970.24,Model 3,16,4689.25,Mid-Range,50k-100k
1793,Audi,2008,4.1,Hybrid,Automatic,297565,Like New,76807.97,A3,18,16531.39,Premium,200k+
1794,Tesla,2011,5.0,Hybrid,Manual,38575,New,11933.46,Model 3,15,2571.67,Budget,<50k
1795,Toyota,2016,1.3,Diesel,Manual,3192,New,87191.07,RAV4,10,319.2,Premium,<50k
